-1.34079225201663 -0.242585227317327 -0.242353262365251 0.301088258001236 0.16156706350554
-0.846082341236149 -0.25870437581814 -0.71290992368239 -0.587363540959795 0.191479744061211
-0.771300639846974 -0.054434914171968 -0.921367996972603 -0.551257502026988 0.516765361796761
0.0419134044919036 -1.21269771496826 -0.334272258537639 -0.108703126555243 0.643104633785545
0.357761584463862 -1.41508221555517 -1.24766609808606 -1.0417125737151 0.607801250350688
0.26950312587672 -0.472701051337873 0.134487382292772 -1.38566477164222 0.319462485834468
-0.451343785413829 -1.34079225201663 -0.242585227317327 -0.242353262365251 0.261221364715866
-0.596946588210336 -0.846082341236149 -0.25870437581814 -0.71290992368239 0.473576793816383
-0.0660580154590424 -0.771300639846974 -0.054434914171968 -0.921367996972603 0.499827255496917
-0.000431861257707222 0.0419134044919036 -1.21269771496826 -0.334272258537639 0.546526727948766
0.116316819871914 0.357761584463862 -1.41508221555517 -1.24766609808606 0.188228300897803
-0.779429247755493 0.26950312587672 -0.472701051337873 0.134487382292772 0.243540745293824
-0.64114813676544 -0.451343785413829 -1.34079225201663 -0.242585227317327 0.282027466508359
-0.544931333729103 -0.596946588210336 -0.846082341236149 -0.25870437581814 0.319523617183553
-0.451190957041118 -0.0660580154590424 -0.771300639846974 -0.054434914171968 0.383107760439011
-0.292230598902473 -0.000431861257707222 0.0419134044919036 -1.21269771496826 0.371346748234759
-0.321633129413104 0.116316819871914 0.357761584463862 -1.41508221555517 0.333245689605919
-0.416885775985203 -0.779429247755493 0.26950312587672 -0.472701051337873 0.38850029755302
-0.278749256117451 -0.64114813676544 -0.451343785413829 -1.34079225201663 0.402493150894819
-0.243767122762952 -0.544931333729103 -0.596946588210336 -0.846082341236149 0.398420822302829
-0.253947944242928 -0.451190957041118 -0.0660580154590424 -0.771300639846974 0.44088395745811
-0.147790106354725 -0.292230598902473 -0.000431861257707222 0.0419134044919036 0.406869071753849
-0.232827320615378 -0.321633129413104 0.116316819871914 0.357761584463862 0.459127552847799
-0.102181117880502 -0.416885775985203 -0.779429247755493 0.26950312587672 0.50177924895507
0.00444812238767378 -0.278749256117451 -0.64114813676544 -0.451343785413829 0.539126371896996
0.0978159297424903 -0.243767122762952 -0.544931333729103 -0.596946588210336 0.582325739199902
0.205814347999754 -0.253947944242928 -0.451190957041118 -0.0660580154590424 0.536964145849397
0.0924103646234926 -0.147790106354725 -0.292230598902473 -0.000431861257707222 0.479947951946062
-0.0501301201348441 -0.232827320615378 -0.321633129413104 0.116316819871914 0.503814202887851
0.00953550721962637 -0.102181117880502 -0.416885775985203 -0.779429247755493 0.456056200363534
-0.109859499091165 0.00444812238767378 -0.278749256117451 -0.64114813676544 0.452649354872629
-0.118376612818428 0.0978159297424903 -0.243767122762952 -0.544931333729103 0.455562417533855
-0.111093956165362 0.205814347999754 -0.253947944242928 -0.451190957041118 0.507166820926321
0.0179170523158017 0.0924103646234926 -0.147790106354725 -0.292230598902473 0.521841443836306
0.0546036095907658 -0.0501301201348441 -0.232827320615378 -0.321633129413104 0.548296372088824
0.120740930222059 0.00953550721962637 -0.102181117880502 -0.416885775985203 0.566983097068862
0.167457742672154 -0.109859499091165 0.00444812238767378 -0.278749256117451 0.57236519360704
0.180912984017601 -0.118376612818428 0.0978159297424903 -0.243767122762952 0.611983747193309
0.279959367983272 -0.111093956165362 0.205814347999754 -0.253947944242928 0.648419144641802
0.371047861604506 0.0179170523158017 0.0924103646234926 -0.147790106354725 0.677716215201449
0.444290538003622 0.0546036095907658 -0.0501301201348441 -0.232827320615378 0.657472856429324
0.393682141073309 0.120740930222059 0.00953550721962637 -0.102181117880502 0.650291390099214
0.375728475248034 0.167457742672154 -0.109859499091165 0.00444812238767378 0.651460607795966
0.378651519489915 0.180912984017601 -0.118376612818428 0.0978159297424903 0.659842713725182
0.399606784312955 0.279959367983272 -0.111093956165362 0.205814347999754 0.67913036705645
0.447825917641124 0.371047861604506 0.0179170523158017 0.0924103646234926 0.694428611336569
0.486071528341423 0.444290538003622 0.0546036095907658 -0.0501301201348441 0.701146552158347
0.502866380395866 0.393682141073309 0.120740930222059 0.00953550721962637 0.717223460599339
0.543058651498348 0.375728475248034 0.167457742672154 -0.109859499091165 0.733990431582183
0.584976078955458 0.378651519489915 0.180912984017601 -0.118376612818428 0.748426367097289
